latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,addressen
49.3841,124.9658,331.23,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,292.09,1.86,D,"Hadayang Town, Hulunbeier City, Inner Mongolia Autonomous Region Moli Dawa Daur Autonomous Banner"
49.31189,124.6977,325.84,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,297.88,0.85,D,"Bayan Ewenke Ethnic Township, Inner Mongolia Autonomous Region Hulunbuir City Moly Dawa Daur Autonomous Banner"
49.25557,124.46702,334.34,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,294.51,2.66,D,"Tengke Town, Inner Mongolia Autonomous Region Hulunbeier City Moli Dawa Daur Autonomous Banner"
49.34525,125.00307,342.53,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,291.36,6.6,D,"Hadayang Town, Hulunbeier City, Inner Mongolia Autonomous Region Moli Dawa Daur Autonomous Banner"
49.26969,124.79474,327.26,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,292.26,1.43,D,"Hadayang Town, Hulunbeier City, Inner Mongolia Autonomous Region Moli Dawa Daur Autonomous Banner"
48.99371,123.60184,339.28,0.41,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.37,3.14,D,"Durar Ewenke Nationality Township, Inner Mongolia Autonomous Region Hulunbuir City Moly Dawadaur Nationality Autonomous Banner"
49.08796,124.49343,344.27,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,294.19,3.83,D,"Tengke Town, Inner Mongolia Autonomous Region Hulunbeier City Moli Dawa Daur Autonomous Banner"
48.97331,124.05177,327.27,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,294.9,3.73,D,"Tawen Aobao Town, Inner Mongolia Autonomous Region Hulunbeier City Moli Dawa Daur Autonomous Banner"
48.9691,124.04778,340.44,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,294.05,3.73,D,"Tawen Aobao Town, Inner Mongolia Autonomous Region Hulunbeier City Moli Dawa Daur Autonomous Banner"
48.94796,123.98758,325.8,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,297.9,1.17,D,"Kuruqi Township, Inner Mongolia Autonomous Region Hulunbeier City Moli Dawa Daur Autonomous Banner"
48.87446,124.01909,325.28,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,294.99,1.78,D,"Xiwartu Town, Inner Mongolia Autonomous Region Hulunbeier City Moli Dawa Daur Autonomous Banner"
48.83587,124.04032,333.73,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,298.29,2.75,D,"Xiwartu Town, Inner Mongolia Autonomous Region Hulunbeier City Moli Dawa Daur Autonomous Banner"
25.13076,106.45035,340.63,0.42,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,310.03,11.71,D,"Anwu Town, Wangmu County, Buyi and Miao Autonomous Prefecture, Southwest Guizhou Province"
25.13141,106.45424,347,0.41,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,312.51,26.28,D,"Anwu Town, Wangmu County, Buyi and Miao Autonomous Prefecture, Southwest Guizhou Province"
25.08377,106.38013,339.67,0.42,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,308.58,3.4,D,"Anwu Town, Wangmu County, Buyi and Miao Autonomous Prefecture, Southwest Guizhou Province"
25.25255,107.46586,341.03,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,294.49,4.05,D,"Mangchang Town, Nandan County, Hechi City, Guangxi Zhuang Autonomous Region"
23.69088,99.55299,333.46,0.34,0.56,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,295.89,2.2,D,"Gengma Town, Gengma Dai and Wa Autonomous County, Lincang City, Yunnan Province"
23.59263,99.55661,340.33,0.34,0.56,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,300.57,4.67,D,"Manghong Lahu Brown Township, Lincang City, Yunnan Province Gengma Dai Wa Autonomous County"
23.48983,99.80571,347.51,0.33,0.56,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,304.33,3.88,D,"Shahexiang, Lincang City, Yunnan Province Shuangjiang Lahu Wa Brown Dai Autonomous County G214 (Western Scenic Line)"
23.85246,101.53396,344.06,0.51,0.5,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,301.58,6.99,D,"Pingzhang Township, Xinping Yi and Dai Autonomous County, Yuxi City, Yunnan Province"
24.13748,103.32316,341.46,0.4,0.44,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,308.2,7.83,D,"Hongxi Town, Mile City, Honghe Hani and Yi Autonomous Prefecture, Yunnan Province"
23.38003,99.6598,339.84,0.34,0.56,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.29,2.1,D,"Yan Shuai Town, Yanglong Highway, Cangyuan Wa Autonomous County, Lincang City, Yunnan Province"
24.84642,107.75645,331.98,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,299.43,7.48,D,"Wanling Township, Jinchengjiang District, Hechi City, Guangxi Zhuang Autonomous Region"
24.255,104.28391,339.25,0.52,0.42,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,308.55,4.32,D,"Shuanglongying Town, Qiubei County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
24.8284,107.7717,337.9,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,302.85,1.77,D,"Wanling Township, G75, Jinchengjiang District, Hechi City, Guangxi Zhuang Autonomous Region (Lanhai Expressway)"
24.40457,105.39911,337.92,0.46,0.39,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,305.03,6.65,D,"Yancha Township, Longlin Autonomous County, Baise City, Guangxi Zhuang Autonomous Region"
24.40095,105.39952,354.94,0.46,0.39,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,309.35,6.65,D,"Yancha Township, Longlin Autonomous County, Baise City, Guangxi Zhuang Autonomous Region"
24.39734,105.39997,350.43,0.46,0.39,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,311.08,8.87,D,"Nalao Town, Xilin County, Baise City, Guangxi Zhuang Autonomous Region"
23.5971,101.57209,341.1,0.52,0.5,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,308.53,7.14,D,"Xin 'an Town, XJ19, Mojiang Hani Autonomous County, Pu 'er City, Yunnan Province"
23.47431,101.15787,340.96,0.55,0.51,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,300.11,4.17,D,"Meizi Town, Ning 'er Hani Yi Autonomous County, Pu 'er City, Yunnan Province"
24.71762,108.06223,339.52,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.13,7.94,D,"Dongjiang Town, Jinchengjiang District, Hechi City, Guangxi Zhuang Autonomous Region"
24.03666,104.12071,346.36,0.54,0.42,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,311.42,9.14,D,"Jinping Town, Qiubei County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.52691,103.21183,343.7,0.41,0.45,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,313.31,3.23,D,"Shadian Street, Honghe Hani and Yi Autonomous Prefecture, Yunnan Province"
26.39833,105.59843,334.18,0.43,0.38,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,298.58,5.17,D,"Jichangpo Town, Puding County, Anshun City, Guizhou Province"
26.01239,105.72859,336.42,0.43,0.38,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,300.8,4.07,D,"Huangguoshu Town, Ningbuyi and Miao Autonomous County, Anshun City, Guizhou Province"
25.78194,105.34163,335.72,0.45,0.39,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.09,3.59,D,"Chicken Farm Town, Qinglong County, Buyi and Miao Autonomous Prefecture, Southwest Guizhou Province"
25.76638,105.67181,331.65,0.43,0.38,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,293.97,4.75,D,"Huajiang Town, Guanling Buyi and Miao Autonomous County, Anshun City, Guizhou Province"
25.76223,105.6685,331.67,0.43,0.38,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,292.61,2.28,D,"Huajiang Town, Guanling Buyi and Miao Autonomous County, Anshun City, Guizhou Province"
25.68084,105.28394,355.36,0.45,0.39,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,309.14,12.71,D,"Angu Township, Qinglong County, Buyi and Miao Autonomous Prefecture, Southwest Guizhou Province"
25.75458,106.03542,341.39,0.42,0.38,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,297.07,10.19,D,"Songshan Subdistrict, Ziyun Miaozu Buyi Autonomous County, Anshun City, Guizhou Province"
25.66836,106.10793,352.36,0.42,0.38,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.56,7.55,D,"Spark Town, Ziyun Miaozu Buyi Autonomous County, Anshun City, Guizhou Province"
25.66493,106.10851,334.98,0.42,0.38,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.2,7.55,D,"Spark Town, Ziyun Miaozu Buyi Autonomous County, Anshun City, Guizhou Province"
24.51355,100.24808,341.16,0.6,0.53,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,302.69,4.9,D,"Maolan Town, Yunxian, Lincang City, Yunnan Province"
25.36198,105.83951,331.58,0.43,0.38,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,304.55,1.6,D,"Lu Rong Township, Zhenfeng County, Buyi and Miao Autonomous Prefecture, Southwest Guizhou Province"
25.33946,106.79903,346.68,0.4,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,295.66,10.58,D,"Longping Town, Luodian County, Buyi and Miao Autonomous Prefecture, Qiannan, Guizhou Province"
25.3401,106.80288,337.25,0.4,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,293.08,3.67,D,"Longping Town, Luodian County, Buyi and Miao Autonomous Prefecture, Qiannan, Guizhou Province"
25.33672,106.80345,335.01,0.4,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,297.08,3.67,D,"Longping Town, Luodian County, Buyi and Miao Autonomous Prefecture, Qiannan, Guizhou Province"
24.64108,102.94064,349.75,0.41,0.45,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,313.74,22.15,D,"Youzuo Town, Daxiang Road, Chengjiang City, Yuxi City, Yunnan Province"
23.87768,99.71523,367,0.33,0.55,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,h,2.0NRT,300.77,10.7,D,"Yongyong Town, Dashan Group Road, Gengma Dai Wa Autonomous County, Lincang City, Yunnan Province"
23.8505,99.68665,346.21,0.33,0.56,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,289.18,3.92,D,"Gengma Dai Wa Autonomous County, Lincang City, Yunnan Province"
23.15731,101.70156,333.19,0.52,0.5,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.09,2.84,D,"Sinanjiang Town, Luosa Highway, Mojiang Hani Autonomous County, Pu 'er City, Yunnan Province"
23.59899,104.3031,345.26,0.54,0.42,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,310.38,12.04,D,"Jiangna Town, Yanshan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.37958,103.29806,343.11,0.41,0.45,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,311.13,4.83,D,"Datun Subdistrict, Honghe Hani and Yi Autonomous Prefecture, Yunnan Province"
23.45591,104.16168,367,0.55,0.43,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,h,2.0NRT,336.66,85.44,D,"Matang Town, Wenshan City, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
22.53636,100.0288,333.47,0.34,0.56,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,304.47,4.36,D,"Lanlang Town, Lancang Lahu Autonomous County, Pu 'er City, Yunnan Province"
23.42732,104.43716,347.42,0.53,0.42,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,306.79,13.69,D,"Yanshan County, Wenshan Zhuang and Miao Autonomous Prefecture, Baga Township, Yunnan Province"
23.4846,105.09705,335.44,0.49,0.4,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,308.02,4.26,D,"Donggan Town, Malipo County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.48549,105.10204,335.14,0.49,0.4,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,307.09,4.26,D,"Donggan Town, Malipo County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.88182,107.74942,332.68,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,300.38,2.23,D,"Baima Township, Dahua Yao Autonomous County, Hechi City, Guangxi Zhuang Autonomous Region"
23.8785,107.75008,335.7,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,301.71,5.45,D,"Baima Township, Dahua Yao Autonomous County, Hechi City, Guangxi Zhuang Autonomous Region"
23.3491,107.48445,336.61,0.4,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,305.16,1.84,D,"Guohua Town, Pingguo City, Baise City, Guangxi Zhuang Autonomous Region"
21.99996,100.41717,331.51,0.33,0.55,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.2,1.89,D,"Minhai Town, Minhai County, Dai Autonomous Prefecture, Xishuangbanna, Yunnan Province"
23.60785,103.15278,367,0.41,0.45,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,h,2.0NRT,319.06,11.81,D,"Lingquan Street, Kaiyuan City, Honghe Hani and Yi Autonomous Prefecture, Yunnan Province"
24.03856,105.49703,347.96,0.46,0.39,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,310.37,14.85,D,"Nazo Miao Township, Xilin County, Baise City, Guangxi Zhuang Autonomous Region"
23.78383,104.07423,337.1,0.55,0.43,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,311.36,3.41,D,"Bark Yi Township, Qiubei County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
24.0373,105.5011,346.38,0.46,0.39,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,308.28,8.72,D,"Nazo Miao Township, Xilin County, Baise City, Guangxi Zhuang Autonomous Region"
23.29465,107.54327,338.24,0.4,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.83,4.42,D,"Xin 'an Town, Pingguo City, Baise City, Guangxi Zhuang Autonomous Region"
23.26263,104.75113,330.32,0.51,0.41,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.09,8.04,D,"Berlin Township, Xiquan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.26349,104.7558,332.42,0.51,0.41,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,302.66,8.04,D,"Berlin Township, Xiquan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.75314,107.62793,336.73,0.4,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.92,2.81,D,"Pangwei Town, Pingguo City, Baise City, Guangxi Zhuang Autonomous Region"
22.23936,100.14906,335.73,0.34,0.56,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,305.53,2.65,D,"Huimin Town, Lancang Lahu Autonomous County, Pu 'er City, Yunnan Province"
23.47445,107.39316,340.52,0.4,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,308.22,15.76,D,"Silin Town, G324, Tiandong County, Baise City, Guangxi Zhuang Autonomous Region (Fukun Line)"
23.47109,107.39378,341.2,0.4,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,311.77,15.76,D,"Silin Town, G324, Tiandong County, Baise City, Guangxi Zhuang Autonomous Region (Fukun Line)"
23.49497,107.54157,331.97,0.4,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,303.63,3.23,D,"Taiping Town, Pingguo City, Baise City, Guangxi Zhuang Autonomous Region"
23.49561,107.54554,332.8,0.4,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,301.33,4.05,D,"Taiping Town, Pingguo City, Baise City, Guangxi Zhuang Autonomous Region"
23.37186,107.19044,335.89,0.41,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,305.86,4.78,D,"Jiangcheng Town, Tiandong County, Baise City, Guangxi Zhuang Autonomous Region"
23.35849,107.17284,335.11,0.41,0.37,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,306.28,11.59,D,"Jiangcheng Town, Tiandong County, Baise City, Guangxi Zhuang Autonomous Region"
23.20471,106.34782,343.84,0.44,0.38,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,309.23,8.21,D,"Xinjiaxiang, Jingxi City, Baise City, Guangxi Zhuang Autonomous Region"
24.08553,105.00276,337.62,0.49,0.4,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,311.49,8.96,D,"Liancheng Town, Guangnan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
24.21322,105.86949,331.75,0.44,0.39,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,304.35,4.2,D,"Baduyao Township, Tianlin County, Baise City, Guangxi Zhuang Autonomous Region"
23.58414,103.24572,345.27,0.41,0.45,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,315.98,9.47,D,"Yangjie Township, Kaiyuan City, Honghe Hani and Yi Autonomous Prefecture, Yunnan Province"
19.67091,110.12099,343.13,0.38,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,302.66,4.54,D,"Ruixi Town, Chengmai County, Hainan Province"
19.70065,110.17931,335.65,0.38,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,302.54,1.69,D,"Yongfa Town, Chengmai County, Hainan Province"
19.92723,109.57167,334.92,0.38,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,302.22,1.81,D,"Tiaolou Town, Lingao County, Hainan Province"
20.52186,110.49708,330.99,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,301.45,2.21,D,"Xiayang Town, Xuwen County, Zhanjiang City, Guangdong Province"
20.79552,110.05492,337.82,0.38,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,299.6,3.11,D,"Songzhu Town, Leizhou City, Zhanjiang City, Guangdong Province"
20.80376,110.04225,332.61,0.38,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,299.81,2.71,D,"Songzhu Town, Leizhou City, Zhanjiang City, Guangdong Province"
20.7384,110.21895,330.33,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,301.87,3.09,D,"Leigao Town, Leizhou City, Zhanjiang City, Guangdong Province S289"
20.73785,110.21527,334.1,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,301.76,2.75,D,"Leigao Town, Leizhou City, Zhanjiang City, Guangdong Province Y474"
20.98309,110.08244,331.25,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,297.91,1.57,D,"Shentang Town, Leizhou City, Zhanjiang City, Guangdong Province"
21.0198,110.30678,331.15,0.39,0.36,2023/4/5 13:53,5:53,1,VIIRS NOAA-20,n,2.0NRT,298.34,2.63,D,"Min 'an Subdistrict, Mazhang District, Zhanjiang City, Guangdong Province"
21.40598,110.60426,334.84,0.39,0.36,2023/4/5 13:55,5:55,1,VIIRS NOAA-20,n,2.0NRT,296.95,2.8,D,"Huangpo Town, Caitong Road, Wuchuan City, Zhanjiang City, Guangdong Province"
22.63689,120.60683,367,0.47,0.64,2023/4/5 13:55,5:55,1,VIIRS NOAA-20,h,2.0NRT,296.19,7.05,D,"Neipu Township, Pingtung County, Taiwan"
21.43474,110.63795,334.81,0.39,0.36,2023/4/5 13:55,5:55,1,VIIRS NOAA-20,n,2.0NRT,297.93,3.42,D,"Tangduan Town, Wuchuan City, Zhanjiang City, Guangdong Province"
22.63858,120.60892,331.67,0.47,0.64,2023/4/5 13:55,5:55,1,VIIRS NOAA-20,n,2.0NRT,295.01,4.87,D,"Neipu Township, Pingtung County, Taiwan"
22.6382,120.6045,343.42,0.47,0.64,2023/4/5 13:55,5:55,1,VIIRS NOAA-20,n,2.0NRT,297.34,4.87,D,"Neipu Township, Pingtung County, Taiwan"
21.62687,109.00282,333.98,0.39,0.36,2023/4/5 13:55,5:55,1,VIIRS NOAA-20,n,2.0NRT,297.75,1.91,D,"Xichang Town, Hepu County, Beihai City, Guangxi Zhuang Autonomous Region"
21.88512,108.50112,338.32,0.39,0.36,2023/4/5 13:55,5:55,1,VIIRS NOAA-20,n,2.0NRT,298.19,4.07,D,"Kangxiling Town, Qinnan District, Qinzhou City, Guangxi Zhuang Autonomous Region"
21.88453,108.49738,338.12,0.39,0.36,2023/4/5 13:55,5:55,1,VIIRS NOAA-20,n,2.0NRT,298.05,4.35,D,"Kangxiling Town, Qinnan District, Qinzhou City, Guangxi Zhuang Autonomous Region"
22.65717,107.90037,334.68,0.4,0.37,2023/4/5 13:55,5:55,1,VIIRS NOAA-20,n,2.0NRT,304.56,4.55,D,"Xinning Town, Fusui County, Chongzuo City, Guangxi Zhuang Autonomous Region"
27.20528,103.62873,335.41,0.51,0.41,2023/4/5 13:55,5:55,1,VIIRS NOAA-20,n,2.0NRT,304.36,4.63,D,"Taoyuan Hui Township, Ludian County, Zhaotong City, Yunnan Province"
44.06781,87.60999,335.46,0.47,0.64,2023/4/5 13:59,5:59,1,VIIRS NOAA-20,n,2.0NRT,292.44,3.96,D,"Changshanzi Town, Midong District, Urumqi City, Xinjiang Uygur Autonomous Region"
44.06616,87.60449,340.75,0.47,0.64,2023/4/5 13:59,5:59,1,VIIRS NOAA-20,n,2.0NRT,294.38,3.96,D,"X141 Midong District, Urumqi City, Xinjiang Uygur Autonomous Region, Changshanzi Town"
44.06697,87.60845,349.84,0.47,0.64,2023/4/5 13:59,5:59,1,VIIRS NOAA-20,n,2.0NRT,293.25,6.2,D,"X141 Midong District, Urumqi City, Xinjiang Uygur Autonomous Region, Changshanzi Town"
46.46862,87.33078,367,0.41,0.6,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,h,2.0NRT,295.26,6.94,D,"Fuhai County, Altai District, Xinjiang Uygur Autonomous Region, Jidei Township, Qigan"
46.82832,87.80441,337.23,0.38,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,296.48,8.86,D,"Kalamagai Town, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.83195,87.79674,367,0.38,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,h,2.0NRT,297.74,8.86,D,"Kalamagai Town, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.83062,87.79218,332,0.38,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,297,7.37,D,"Kalamagai Town, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.83692,87.79363,335.18,0.38,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,291.37,4.75,D,"Kalamagai Town, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.83559,87.78908,348.9,0.38,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,297.28,10.26,D,"Kalamagai Town, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.92758,87.72855,335.06,0.38,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,295.14,4.18,D,"Fuhai County, Altai District, Xinjiang Uygur Autonomous Region, Jidei Township, Qigan"
51.10501,119.77294,327.23,0.64,0.72,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,277.34,4.88,D,"Chuwei Russian National Township, Erguna City, Hulunbeier City, Inner Mongolia Autonomous Region"
47.30864,88.28625,341.52,0.35,0.56,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,292.19,4.07,D,"Handet Mongolian Township, Altai City, Altai Region, Xinjiang Uygur Autonomous Region"
47.31105,88.27483,336.06,0.35,0.56,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,293.35,3.97,D,"Handet Mongolian Township, Altai City, Altai Region, Xinjiang Uygur Autonomous Region"
47.18132,87.54273,330.28,0.38,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,291.66,1.58,D,"Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
47.17944,87.54224,340.12,0.38,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,292.52,2.61,D,"Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
47.70052,87.20153,331.75,0.38,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,290.04,1.57,D,"Chonghur Town, Abuji Highway, Burjin County, Altai District, Xinjiang Uygur Autonomous Region"
47.78503,87.2896,342.32,0.37,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,291.61,2.81,D,"Ostek Township, Burjin County, Altay Region, Xinjiang Uygur Autonomous Region"
47.78789,87.239,336.66,0.37,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,291.07,4.25,D,"Burjin County, Altai District, Chonghur Town, Xinjiang Uygur Autonomous Region"
47.81273,87.30453,328.97,0.37,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,294.14,1.78,D,"Ostek Township, Burjin County, Altay Region, Xinjiang Uygur Autonomous Region"
47.8124,87.30566,336.47,0.37,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,294.35,1.92,D,"Ostek Township, Burjin County, Altay Region, Xinjiang Uygur Autonomous Region"
47.79218,87.23727,346.68,0.37,0.58,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,291.72,3.78,D,"Burjin County, Altai District, Chonghur Town, Xinjiang Uygur Autonomous Region"
48.08035,86.30055,331.53,0.4,0.6,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,290.34,4.17,D,"Qulubai Town, Habahe County, Altai Region, Xinjiang Uygur Autonomous Region"
